Symbol,DATE,CLOSE,Sector
SUNPHARMA,2019-11-11,421.45,pharmaceuticals
NTPC,2019-11-11,118.25,power
ZEEL,2019-11-11,305.4,media_entmt
COALINDIA,2019-11-11,209.85,mining
ITC,2019-11-11,259.45,other
VEDL,2019-11-11,152.7,mining
EICHERMOT,2019-11-11,21376.9,auto
IOC,2019-11-11,135.6,oil_refineries
DRREDDY,2019-11-11,2815.75,pharmaceuticals
BAJAJFINSV,2019-11-11,8903.3,finance
TITAN,2019-11-11,1155.7,other
TECHM,2019-11-11,770.4,it
ULTRACEMCO,2019-11-11,4137.05,chemical
UPL,2019-11-11,548.85,chemical
M&M,2019-11-11,575.0,auto
HCLTECH,2019-11-11,572.97,it
NESTLEIND,2019-11-11,14108.45,food
WIPRO,2019-11-11,256.45,it
BAJAJ-AUTO,2019-11-11,3237.35,auto
BRITANNIA,2019-11-11,3119.55,food
JSWSTEEL,2019-11-11,251.9,iron_steel
GRASIM,2019-11-11,767.1,other
GAIL,2019-11-11,130.35,oil_refineries
HEROMOTOCO,2019-11-11,2594.0,auto
HINDALCO,2019-11-11,200.15,iron_steel
INFRATEL,2019-11-11,220.55,telecommunications
CIPLA,2019-11-11,454.85,pharmaceuticals
ADANIPORTS,2019-11-11,387.9,infra
RELIANCE,2019-11-08,1445.5,oil_refineries
SBIN,2019-11-08,316.0,banks
ICICIBANK,2019-11-08,489.45,banks
HDFCBANK,2019-11-08,1255.6,banks
BPCL,2019-11-08,502.75,oil_refineries
YESBANK,2019-11-08,68.95,banks
BAJFINANCE,2019-11-08,8818.85,finance
INDUSINDBK,2019-11-08,1422.8,banks
HDFC,2019-11-08,2233.2,finance
TCS,2019-11-08,2129.95,it
AXISBANK,2019-11-08,725.5,banks
LT,2019-11-08,1423.0,infra
TATAMOTORS,2019-11-08,169.05,auto
KOTAKBANK,2019-11-08,1600.25,banks
BHARTIARTL,2019-11-08,369.15,telecommunications
INFY,2019-11-08,708.15,it
POWERGRID,2019-11-08,191.65,power
MARUTI,2019-11-08,7200.55,auto
ONGC,2019-11-08,138.3,oil_refineries
TATASTEEL,2019-11-08,397.95,iron_steel
ASIANPAINT,2019-11-08,1794.85,chemical
HINDUNILVR,2019-11-08,2086.4,personal_care
SUNPHARMA,2019-11-08,422.1,pharmaceuticals
NTPC,2019-11-08,117.4,power
ZEEL,2019-11-08,287.5,media_entmt
COALINDIA,2019-11-08,209.25,mining
ITC,2019-11-08,260.5,other
VEDL,2019-11-08,155.5,mining
EICHERMOT,2019-11-08,21689.65,auto
IOC,2019-11-08,134.05,oil_refineries
DRREDDY,2019-11-08,2822.1,pharmaceuticals
BAJAJFINSV,2019-11-08,8818.85,finance
TITAN,2019-11-08,1156.75,other
TECHM,2019-11-08,771.35,it
ULTRACEMCO,2019-11-08,4147.25,chemical
UPL,2019-11-08,555.85,chemical
M&M,2019-11-08,580.0,auto
HCLTECH,2019-11-08,575.05,it
NESTLEIND,2019-11-08,14471.3,food
WIPRO,2019-11-08,256.4,it
BAJAJ-AUTO,2019-11-08,3245.55,auto
BRITANNIA,2019-11-08,3158.0,food
JSWSTEEL,2019-11-08,250.0,iron_steel
GRASIM,2019-11-08,774.0,other
GAIL,2019-11-08,127.05,oil_refineries
HEROMOTOCO,2019-11-08,2646.95,auto
HINDALCO,2019-11-08,203.85,iron_steel
INFRATEL,2019-11-08,218.3,telecommunications
CIPLA,2019-11-08,462.5,pharmaceuticals
ADANIPORTS,2019-11-08,386.15,infra
RELIANCE,2019-11-07,1458.6,oil_refineries
SBIN,2019-11-07,318.15,banks
ICICIBANK,2019-11-07,478.55,banks
HDFCBANK,2019-11-07,1263.7,banks
BPCL,2019-11-07,513.2,oil_refineries
YESBANK,2019-11-07,66.45,banks
BAJFINANCE,2019-11-07,8832.9,finance
INDUSINDBK,2019-11-07,1381.9,banks
HDFC,2019-11-07,2251.0,finance
TCS,2019-11-07,2185.35,it
AXISBANK,2019-11-07,734.75,banks
LT,2019-11-07,1435.05,infra
TATAMOTORS,2019-11-07,171.5,auto
KOTAKBANK,2019-11-07,1584.0,banks
BHARTIARTL,2019-11-07,371.75,telecommunications
INFY,2019-11-07,720.1,it
POWERGRID,2019-11-07,194.2,power
MARUTI,2019-11-07,7287.15,auto
ONGC,2019-11-07,142.05,oil_refineries
TATASTEEL,2019-11-07,403.1,iron_steel
ASIANPAINT,2019-11-07,1826.95,chemical
HINDUNILVR,2019-11-07,2138.25,personal_care
SUNPHARMA,2019-11-07,440.6,pharmaceuticals
NTPC,2019-11-07,119.55,power
ZEEL,2019-11-07,285.75,media_entmt
COALINDIA,2019-11-07,212.5,mining
ITC,2019-11-07,265.85,other
VEDL,2019-11-07,160.95,mining
EICHERMOT,2019-11-07,21423.95,auto
IOC,2019-11-07,135.85,oil_refineries
DRREDDY,2019-11-07,2871.05,pharmaceuticals
BAJAJFINSV,2019-11-07,8832.9,finance
TITAN,2019-11-07,1167.2,other
TECHM,2019-11-07,769.7,it
ULTRACEMCO,2019-11-07,4187.4,chemical
UPL,2019-11-07,577.7,chemical
M&M,2019-11-07,580.35,auto
HCLTECH,2019-11-07,574.22,it
NESTLEIND,2019-11-07,14711.25,food
WIPRO,2019-11-07,259.65,it
BAJAJ-AUTO,2019-11-07,3265.85,auto
BRITANNIA,2019-11-07,3223.8,food
JSWSTEEL,2019-11-07,252.65,iron_steel
GRASIM,2019-11-07,777.85,other
GAIL,2019-11-07,132.1,oil_refineries
HEROMOTOCO,2019-11-07,2660.85,auto
HINDALCO,2019-11-07,205.2,iron_steel
INFRATEL,2019-11-07,229.45,telecommunications
CIPLA,2019-11-07,471.85,pharmaceuticals
ADANIPORTS,2019-11-07,390.45,infra
RELIANCE,2019-11-06,1434.9,oil_refineries
SBIN,2019-11-06,317.55,banks
ICICIBANK,2019-11-06,480.7,banks
HDFCBANK,2019-11-06,1256.65,banks
BPCL,2019-11-06,523.9,oil_refineries
YESBANK,2019-11-06,68.7,banks
BAJFINANCE,2019-11-06,8772.85,finance
INDUSINDBK,2019-11-06,1343.0,banks
HDFC,2019-11-06,2220.6,finance
TCS,2019-11-06,2188.5,it
AXISBANK,2019-11-06,747.25,banks
LT,2019-11-06,1453.05,infra
TATAMOTORS,2019-11-06,174.5,auto
KOTAKBANK,2019-11-06,1571.05,banks
BHARTIARTL,2019-11-06,371.45,telecommunications
INFY,2019-11-06,712.3,it
POWERGRID,2019-11-06,195.1,power
MARUTI,2019-11-06,7311.15,auto
ONGC,2019-11-06,144.65,oil_refineries
TATASTEEL,2019-11-06,404.45,iron_steel
ASIANPAINT,2019-11-06,1797.6,chemical
HINDUNILVR,2019-11-06,2179.45,personal_care
SUNPHARMA,2019-11-06,427.9,pharmaceuticals
NTPC,2019-11-06,120.65,power
ZEEL,2019-11-06,285.8,media_entmt
COALINDIA,2019-11-06,212.4,mining
ITC,2019-11-06,261.35,other
VEDL,2019-11-06,157.95,mining
EICHERMOT,2019-11-06,21605.55,auto
IOC,2019-11-06,135.6,oil_refineries
DRREDDY,2019-11-06,2862.7,pharmaceuticals
BAJAJFINSV,2019-11-06,8772.85,finance
TITAN,2019-11-06,1156.1,other
TECHM,2019-11-06,771.9,it
ULTRACEMCO,2019-11-06,4135.65,chemical
UPL,2019-11-06,606.6,chemical
M&M,2019-11-06,579.8,auto
HCLTECH,2019-11-06,574.17,it
NESTLEIND,2019-11-06,14649.65,food
WIPRO,2019-11-06,256.85,it
BAJAJ-AUTO,2019-11-06,3248.3,auto
BRITANNIA,2019-11-06,3227.85,food
JSWSTEEL,2019-11-06,248.25,iron_steel
GRASIM,2019-11-06,773.25,other
GAIL,2019-11-06,136.7,oil_refineries
HEROMOTOCO,2019-11-06,2678.35,auto
HINDALCO,2019-11-06,201.5,iron_steel
INFRATEL,2019-11-06,221.15,telecommunications
CIPLA,2019-11-06,480.85,pharmaceuticals
ADANIPORTS,2019-11-06,391.0,infra
RELIANCE,2019-11-05,1447.3,oil_refineries
SBIN,2019-11-05,319.2,banks
ICICIBANK,2019-11-05,468.35,banks
HDFCBANK,2019-11-05,1239.5,banks
BPCL,2019-11-05,517.5,oil_refineries
YESBANK,2019-11-05,68.3,banks
BAJFINANCE,2019-11-05,8845.75,finance
INDUSINDBK,2019-11-05,1320.1,banks
HDFC,2019-11-05,2181.3,finance
TCS,2019-11-05,2201.85,it
AXISBANK,2019-11-05,738.05,banks
LT,2019-11-05,1439.8,infra
TATAMOTORS,2019-11-05,172.0,auto
KOTAKBANK,2019-11-05,1553.9,banks
BHARTIARTL,2019-11-05,383.95,telecommunications
INFY,2019-11-05,696.1,it
POWERGRID,2019-11-05,195.4,power
MARUTI,2019-11-05,7389.0,auto
ONGC,2019-11-05,146.35,oil_refineries
TATASTEEL,2019-11-05,403.95,iron_steel
ASIANPAINT,2019-11-05,1793.85,chemical
HINDUNILVR,2019-11-05,2172.15,personal_care
SUNPHARMA,2019-11-05,429.9,pharmaceuticals
NTPC,2019-11-05,120.6,power
ZEEL,2019-11-05,286.15,media_entmt
COALINDIA,2019-11-05,211.15,mining
ITC,2019-11-05,262.9,other
VEDL,2019-11-05,157.5,mining
EICHERMOT,2019-11-05,21287.15,auto
IOC,2019-11-05,137.0,oil_refineries
DRREDDY,2019-11-05,2815.7,pharmaceuticals
BAJAJFINSV,2019-11-05,8845.75,finance
TITAN,2019-11-05,1283.8,other
TECHM,2019-11-05,773.25,it
ULTRACEMCO,2019-11-05,4147.4,chemical
UPL,2019-11-05,605.65,chemical
M&M,2019-11-05,580.15,auto
HCLTECH,2019-11-05,579.35,it
NESTLEIND,2019-11-05,14650.2,food
WIPRO,2019-11-05,258.5,it
BAJAJ-AUTO,2019-11-05,3246.3,auto
BRITANNIA,2019-11-05,3231.75,food
JSWSTEEL,2019-11-05,246.05,iron_steel
GRASIM,2019-11-05,768.6,other
GAIL,2019-11-05,137.4,oil_refineries
HEROMOTOCO,2019-11-05,2665.0,auto
HINDALCO,2019-11-05,198.6,iron_steel
INFRATEL,2019-11-05,222.15,telecommunications
CIPLA,2019-11-05,467.85,pharmaceuticals
ADANIPORTS,2019-11-05,390.0,infra
RELIANCE,2019-11-04,1457.65,oil_refineries
SBIN,2019-11-04,314.3,banks
ICICIBANK,2019-11-04,470.5,banks
HDFCBANK,2019-11-04,1236.85,banks
BPCL,2019-11-04,522.2,oil_refineries
YESBANK,2019-11-04,66.15,banks
BAJFINANCE,2019-11-04,8706.6,finance
INDUSINDBK,2019-11-04,1352.3,banks
HDFC,2019-11-04,2181.3,finance
TCS,2019-11-04,2193.95,it
AXISBANK,2019-11-04,742.6,banks
LT,2019-11-04,1452.2,infra
TATAMOTORS,2019-11-04,172.2,auto
KOTAKBANK,2019-11-04,1571.05,banks
BHARTIARTL,2019-11-04,378.0,telecommunications
INFY,2019-11-04,709.0,it
POWERGRID,2019-11-04,194.75,power
MARUTI,2019-11-04,7424.0,auto
ONGC,2019-11-04,147.4,oil_refineries
TATASTEEL,2019-11-04,409.15,iron_steel
ASIANPAINT,2019-11-04,1785.9,chemical
HINDUNILVR,2019-11-04,2158.15,personal_care
SUNPHARMA,2019-11-04,437.95,pharmaceuticals
NTPC,2019-11-04,120.55,power
ZEEL,2019-11-04,296.1,media_entmt
COALINDIA,2019-11-04,215.0,mining
ITC,2019-11-04,260.75,other
VEDL,2019-11-04,157.6,mining
EICHERMOT,2019-11-04,21740.7,auto
IOC,2019-11-04,138.7,oil_refineries
DRREDDY,2019-11-04,2797.8,pharmaceuticals
BAJAJFINSV,2019-11-04,8706.6,finance
TITAN,2019-11-04,1298.8,other
TECHM,2019-11-04,769.5,it
ULTRACEMCO,2019-11-04,4238.7,chemical
UPL,2019-11-04,594.25,chemical
M&M,2019-11-04,586.4,auto
HCLTECH,2019-11-04,577.95,it
NESTLEIND,2019-11-04,14813.35,food
WIPRO,2019-11-04,256.6,it
BAJAJ-AUTO,2019-11-04,3212.05,auto
BRITANNIA,2019-11-04,3239.85,food
JSWSTEEL,2019-11-04,250.2,iron_steel
GRASIM,2019-11-04,783.8,other
GAIL,2019-11-04,137.05,oil_refineries
HEROMOTOCO,2019-11-04,2643.5,auto
HINDALCO,2019-11-04,197.95,iron_steel
INFRATEL,2019-11-04,214.85,telecommunications
CIPLA,2019-11-04,468.3,pharmaceuticals
ADANIPORTS,2019-11-04,391.0,infra
RELIANCE,2019-11-01,1456.9,oil_refineries
SBIN,2019-11-01,313.55,banks
ICICIBANK,2019-11-01,462.25,banks
HDFCBANK,2019-11-01,1240.05,banks
BPCL,2019-11-01,519.4,oil_refineries
YESBANK,2019-11-01,66.6,banks
BAJFINANCE,2019-11-01,8384.75,finance
INDUSINDBK,2019-11-01,1379.85,banks
HDFC,2019-11-01,2128.6,finance
TCS,2019-11-01,2200.9,it
AXISBANK,2019-11-01,748.3,banks
LT,2019-11-01,1449.4,infra
TATAMOTORS,2019-11-01,175.05,auto
KOTAKBANK,2019-11-01,1579.9,banks
BHARTIARTL,2019-11-01,373.05,telecommunications
INFY,2019-11-01,687.9,it
POWERGRID,2019-11-01,197.3,power
MARUTI,2019-11-01,7618.65,auto
ONGC,2019-11-01,144.15,oil_refineries
TATASTEEL,2019-11-01,399.5,iron_steel
ASIANPAINT,2019-11-01,1766.35,chemical
HINDUNILVR,2019-11-01,2179.35,personal_care
SUNPHARMA,2019-11-01,437.55,pharmaceuticals
NTPC,2019-11-01,121.5,power
ZEEL,2019-11-01,309.5,media_entmt
COALINDIA,2019-11-01,207.1,mining
ITC,2019-11-01,261.3,other
VEDL,2019-11-01,153.05,mining
EICHERMOT,2019-11-01,21976.15,auto
IOC,2019-11-01,142.65,oil_refineries
DRREDDY,2019-11-01,2756.6,pharmaceuticals
BAJAJFINSV,2019-11-01,8384.75,finance
TITAN,2019-11-01,1301.9,other
TECHM,2019-11-01,760.45,it
ULTRACEMCO,2019-11-01,4162.75,chemical
UPL,2019-11-01,588.55,chemical
M&M,2019-11-01,589.75,auto
HCLTECH,2019-11-01,576.0,it
NESTLEIND,2019-11-01,14959.8,food
WIPRO,2019-11-01,258.6,it
BAJAJ-AUTO,2019-11-01,3232.65,auto
BRITANNIA,2019-11-01,3268.55,food
JSWSTEEL,2019-11-01,237.6,iron_steel
GRASIM,2019-11-01,775.7,other
GAIL,2019-11-01,135.15,oil_refineries
HEROMOTOCO,2019-11-01,2707.15,auto
HINDALCO,2019-11-01,193.75,iron_steel
INFRATEL,2019-11-01,202.45,telecommunications
CIPLA,2019-11-01,469.2,pharmaceuticals
ADANIPORTS,2019-11-01,389.75,infra
RELIANCE,2019-10-31,1464.35,oil_refineries
SBIN,2019-10-31,312.4,banks
ICICIBANK,2019-10-31,463.05,banks
HDFCBANK,2019-10-31,1230.35,banks
BPCL,2019-10-31,526.6,oil_refineries
YESBANK,2019-10-31,70.4,banks
BAJFINANCE,2019-10-31,8134.35,finance
INDUSINDBK,2019-10-31,1313.2,banks
HDFC,2019-10-31,2131.9,finance
TCS,2019-10-31,2269.65,it
AXISBANK,2019-10-31,736.35,banks
LT,2019-10-31,1473.05,infra
TATAMOTORS,2019-10-31,177.7,auto
KOTAKBANK,2019-10-31,1574.5,banks
BHARTIARTL,2019-10-31,374.25,telecommunications
INFY,2019-10-31,685.6,it
POWERGRID,2019-10-31,198.35,power
MARUTI,2019-10-31,7559.4,auto
ONGC,2019-10-31,141.7,oil_refineries
TATASTEEL,2019-10-31,380.55,iron_steel
ASIANPAINT,2019-10-31,1809.6,chemical
HINDUNILVR,2019-10-31,2175.35,personal_care
SUNPHARMA,2019-10-31,433.4,pharmaceuticals
NTPC,2019-10-31,122.4,power
ZEEL,2019-10-31,260.6,media_entmt
COALINDIA,2019-10-31,207.55,mining
ITC,2019-10-31,257.65,other
VEDL,2019-10-31,148.35,mining
EICHERMOT,2019-10-31,22538.1,auto
IOC,2019-10-31,146.8,oil_refineries
DRREDDY,2019-10-31,2783.2,pharmaceuticals
BAJAJFINSV,2019-10-31,8134.35,finance
TITAN,2019-10-31,1331.2,other
TECHM,2019-10-31,739.0,it
ULTRACEMCO,2019-10-31,4143.2,chemical
UPL,2019-10-31,596.45,chemical
M&M,2019-10-31,606.45,auto
HCLTECH,2019-10-31,581.37,it
NESTLEIND,2019-10-31,14947.0,food
WIPRO,2019-10-31,259.3,it
BAJAJ-AUTO,2019-10-31,3247.35,auto
BRITANNIA,2019-10-31,3266.6,food
JSWSTEEL,2019-10-31,228.0,iron_steel
GRASIM,2019-10-31,768.75,other
GAIL,2019-10-31,137.35,oil_refineries
HEROMOTOCO,2019-10-31,2704.2,auto
HINDALCO,2019-10-31,187.9,iron_steel
INFRATEL,2019-10-31,189.7,telecommunications
CIPLA,2019-10-31,466.85,pharmaceuticals
ADANIPORTS,2019-10-31,395.8,infra
RELIANCE,2019-10-30,1479.1,oil_refineries
SBIN,2019-10-30,289.9,banks
ICICIBANK,2019-10-30,471.15,banks
HDFCBANK,2019-10-30,1248.35,banks
BPCL,2019-10-30,525.1,oil_refineries
YESBANK,2019-10-30,56.8,banks
BAJFINANCE,2019-10-30,8082.4,finance
INDUSINDBK,2019-10-30,1297.2,banks
HDFC,2019-10-30,2107.45,finance
TCS,2019-10-30,2252.8,it
AXISBANK,2019-10-30,747.4,banks
LT,2019-10-30,1474.25,infra
TATAMOTORS,2019-10-30,171.9,auto
KOTAKBANK,2019-10-30,1578.9,banks
BHARTIARTL,2019-10-30,367.95,telecommunications
INFY,2019-10-30,660.6,it
POWERGRID,2019-10-30,199.95,power
MARUTI,2019-10-30,7556.95,auto
ONGC,2019-10-30,140.55,oil_refineries
TATASTEEL,2019-10-30,388.0,iron_steel
ASIANPAINT,2019-10-30,1821.3,chemical
HINDUNILVR,2019-10-30,2169.4,personal_care
SUNPHARMA,2019-10-30,429.65,pharmaceuticals
NTPC,2019-10-30,120.95,power
ZEEL,2019-10-30,235.15,media_entmt
COALINDIA,2019-10-30,206.25,mining
ITC,2019-10-30,259.4,other
VEDL,2019-10-30,150.1,mining
EICHERMOT,2019-10-30,22511.5,auto
IOC,2019-10-30,147.15,oil_refineries
DRREDDY,2019-10-30,2759.9,pharmaceuticals
BAJAJFINSV,2019-10-30,8082.4,finance
TITAN,2019-10-30,1316.15,other
TECHM,2019-10-30,754.4,it
ULTRACEMCO,2019-10-30,4122.7,chemical
UPL,2019-10-30,584.15,chemical
M&M,2019-10-30,616.55,auto
HCLTECH,2019-10-30,573.37,it
NESTLEIND,2019-10-30,14967.8,food
WIPRO,2019-10-30,254.75,it
BAJAJ-AUTO,2019-10-30,3222.9,auto
BRITANNIA,2019-10-30,3290.1,food
JSWSTEEL,2019-10-30,234.4,iron_steel
GRASIM,2019-10-30,734.95,other
GAIL,2019-10-30,133.6,oil_refineries
HEROMOTOCO,2019-10-30,2684.5,auto
HINDALCO,2019-10-30,187.2,iron_steel
INFRATEL,2019-10-30,183.2,telecommunications
CIPLA,2019-10-30,465.0,pharmaceuticals
ADANIPORTS,2019-10-30,398.1,infra
RELIANCE,2019-10-29,1467.05,oil_refineries
SBIN,2019-10-29,280.65,banks
ICICIBANK,2019-10-29,477.4,banks
HDFCBANK,2019-10-29,1242.5,banks
BPCL,2019-10-29,522.9,oil_refineries
YESBANK,2019-10-29,58.15,banks
BAJFINANCE,2019-10-29,8150.9,finance
INDUSINDBK,2019-10-29,1315.3,banks
HDFC,2019-10-29,2113.05,finance
TCS,2019-10-29,2194.85,it
AXISBANK,2019-10-29,738.45,banks
LT,2019-10-29,1461.1,infra
TATAMOTORS,2019-10-29,172.45,auto
KOTAKBANK,2019-10-29,1575.55,banks
BHARTIARTL,2019-10-29,359.9,telecommunications
INFY,2019-10-29,650.65,it
POWERGRID,2019-10-29,201.05,power
MARUTI,2019-10-29,7721.3,auto
ONGC,2019-10-29,142.15,oil_refineries
TATASTEEL,2019-10-29,390.2,iron_steel
ASIANPAINT,2019-10-29,1814.25,chemical
HINDUNILVR,2019-10-29,2160.2,personal_care
SUNPHARMA,2019-10-29,421.95,pharmaceuticals
NTPC,2019-10-29,119.9,power
ZEEL,2019-10-29,236.6,media_entmt
COALINDIA,2019-10-29,209.75,mining
ITC,2019-10-29,253.25,other
VEDL,2019-10-29,149.5,mining
EICHERMOT,2019-10-29,22049.4,auto
IOC,2019-10-29,144.35,oil_refineries
DRREDDY,2019-10-29,2802.5,pharmaceuticals
BAJAJFINSV,2019-10-29,8150.9,finance
TITAN,2019-10-29,1332.6,other
TECHM,2019-10-29,754.75,it
ULTRACEMCO,2019-10-29,4117.7,chemical
UPL,2019-10-29,594.9,chemical
M&M,2019-10-29,611.8,auto
HCLTECH,2019-10-29,569.87,it
NESTLEIND,2019-10-29,14699.75,food
WIPRO,2019-10-29,255.2,it
BAJAJ-AUTO,2019-10-29,3180.75,auto
BRITANNIA,2019-10-29,3352.5,food
JSWSTEEL,2019-10-29,234.25,iron_steel
GRASIM,2019-10-29,714.75,other
GAIL,2019-10-29,125.85,oil_refineries
HEROMOTOCO,2019-10-29,2701.55,auto
HINDALCO,2019-10-29,184.3,iron_steel
INFRATEL,2019-10-29,193.15,telecommunications
CIPLA,2019-10-29,473.05,pharmaceuticals
ADANIPORTS,2019-10-29,398.95,infra
RELIANCE,2019-10-27,1434.25,oil_refineries
SBIN,2019-10-27,281.8,banks
ICICIBANK,2019-10-27,469.55,banks
HDFCBANK,2019-10-27,1237.7,banks
BPCL,2019-10-27,526.8,oil_refineries
YESBANK,2019-10-27,54.75,banks
BAJFINANCE,2019-10-27,8001.5,finance
INDUSINDBK,2019-10-27,1276.65,banks
HDFC,2019-10-27,2105.35,finance
TCS,2019-10-27,2115.7,it
AXISBANK,2019-10-27,710.1,banks
LT,2019-10-27,1434.4,infra
TATAMOTORS,2019-10-27,147.7,auto
KOTAKBANK,2019-10-27,1593.0,banks
BHARTIARTL,2019-10-27,373.1,telecommunications
INFY,2019-10-27,648.85,it
POWERGRID,2019-10-27,202.35,power
MARUTI,2019-10-27,7422.1,auto
ONGC,2019-10-27,139.85,oil_refineries
TATASTEEL,2019-10-27,365.0,iron_steel
ASIANPAINT,2019-10-27,1792.6,chemical
HINDUNILVR,2019-10-27,2139.75,personal_care
SUNPHARMA,2019-10-27,417.75,pharmaceuticals
NTPC,2019-10-27,118.8,power
ZEEL,2019-10-27,238.25,media_entmt
COALINDIA,2019-10-27,202.85,mining
ITC,2019-10-27,250.4,other
VEDL,2019-10-27,144.65,mining
EICHERMOT,2019-10-27,21323.65,auto
IOC,2019-10-27,142.7,oil_refineries
DRREDDY,2019-10-27,2785.6,pharmaceuticals
BAJAJFINSV,2019-10-27,8001.5,finance
TITAN,2019-10-27,1319.9,other
TECHM,2019-10-27,726.75,it
ULTRACEMCO,2019-10-27,4189.9,chemical
UPL,2019-10-27,596.1,chemical
M&M,2019-10-27,591.5,auto
HCLTECH,2019-10-27,565.25,it
NESTLEIND,2019-10-27,14813.4,food
WIPRO,2019-10-27,253.65,it
BAJAJ-AUTO,2019-10-27,3143.35,auto
BRITANNIA,2019-10-27,3259.1,food
JSWSTEEL,2019-10-27,219.35,iron_steel
GRASIM,2019-10-27,703.0,other
GAIL,2019-10-27,123.65,oil_refineries
HEROMOTOCO,2019-10-27,2668.9,auto
HINDALCO,2019-10-27,182.1,iron_steel
INFRATEL,2019-10-27,212.25,telecommunications
CIPLA,2019-10-27,461.05,pharmaceuticals
ADANIPORTS,2019-10-27,399.8,infra
RELIANCE,2019-10-25,1431.2,oil_refineries
SBIN,2019-10-25,281.55,banks
ICICIBANK,2019-10-25,469.1,banks
HDFCBANK,2019-10-25,1229.0,banks
BPCL,2019-10-25,524.15,oil_refineries
YESBANK,2019-10-25,52.15,banks
BAJFINANCE,2019-10-25,7972.15,finance
INDUSINDBK,2019-10-25,1272.05,banks
HDFC,2019-10-25,2101.55,finance
TCS,2019-10-25,2124.95,it
AXISBANK,2019-10-25,708.6,banks
LT,2019-10-25,1425.0,infra
TATAMOTORS,2019-10-25,126.85,auto
KOTAKBANK,2019-10-25,1588.6,banks
BHARTIARTL,2019-10-25,375.15,telecommunications
INFY,2019-10-25,637.45,it
POWERGRID,2019-10-25,202.95,power
MARUTI,2019-10-25,7471.15,auto
ONGC,2019-10-25,139.55,oil_refineries
TATASTEEL,2019-10-25,362.25,iron_steel
ASIANPAINT,2019-10-25,1796.3,chemical
HINDUNILVR,2019-10-25,2145.1,personal_care
SUNPHARMA,2019-10-25,417.5,pharmaceuticals
NTPC,2019-10-25,118.5,power
ZEEL,2019-10-25,239.7,media_entmt
COALINDIA,2019-10-25,205.85,mining
ITC,2019-10-25,247.7,other
VEDL,2019-10-25,142.2,mining
EICHERMOT,2019-10-25,21321.75,auto
IOC,2019-10-25,142.1,oil_refineries
DRREDDY,2019-10-25,2794.95,pharmaceuticals
BAJAJFINSV,2019-10-25,7972.15,finance
TITAN,2019-10-25,1335.0,other
TECHM,2019-10-25,720.95,it
ULTRACEMCO,2019-10-25,4196.6,chemical
UPL,2019-10-25,594.6,chemical
M&M,2019-10-25,577.7,auto
HCLTECH,2019-10-25,567.02,it
NESTLEIND,2019-10-25,14803.35,food
WIPRO,2019-10-25,253.0,it
BAJAJ-AUTO,2019-10-25,3129.65,auto
BRITANNIA,2019-10-25,3267.1,food
JSWSTEEL,2019-10-25,217.35,iron_steel
GRASIM,2019-10-25,709.95,other
GAIL,2019-10-25,123.05,oil_refineries
HEROMOTOCO,2019-10-25,2657.55,auto
HINDALCO,2019-10-25,181.75,iron_steel
INFRATEL,2019-10-25,217.0,telecommunications
CIPLA,2019-10-25,459.85,pharmaceuticals
ADANIPORTS,2019-10-25,398.95,infra
RELIANCE,2019-10-24,1436.45,oil_refineries
SBIN,2019-10-24,262.5,banks
ICICIBANK,2019-10-24,454.75,banks
HDFCBANK,2019-10-24,1236.1,banks
BPCL,2019-10-24,513.05,oil_refineries
YESBANK,2019-10-24,48.3,banks
BAJFINANCE,2019-10-24,8091.0,finance
INDUSINDBK,2019-10-24,1283.0,banks
HDFC,2019-10-24,2144.95,finance
TCS,2019-10-24,2082.0,it
AXISBANK,2019-10-24,707.7,banks
LT,2019-10-24,1432.25,infra
TATAMOTORS,2019-10-24,133.5,auto
KOTAKBANK,2019-10-24,1613.2,banks
BHARTIARTL,2019-10-24,372.35,telecommunications
INFY,2019-10-24,635.35,it
POWERGRID,2019-10-24,204.1,power
MARUTI,2019-10-24,7391.4,auto
ONGC,2019-10-24,140.7,oil_refineries
TATASTEEL,2019-10-24,359.9,iron_steel
ASIANPAINT,2019-10-24,1790.5,chemical
HINDUNILVR,2019-10-24,2133.35,personal_care
SUNPHARMA,2019-10-24,405.95,pharmaceuticals
NTPC,2019-10-24,120.2,power
ZEEL,2019-10-24,237.7,media_entmt
COALINDIA,2019-10-24,205.2,mining
ITC,2019-10-24,249.05,other
VEDL,2019-10-24,145.7,mining
EICHERMOT,2019-10-24,21032.35,auto
IOC,2019-10-24,141.3,oil_refineries
DRREDDY,2019-10-24,2825.3,pharmaceuticals
BAJAJFINSV,2019-10-24,8091.0,finance
TITAN,2019-10-24,1374.55,other
TECHM,2019-10-24,726.35,it
ULTRACEMCO,2019-10-24,4311.55,chemical
UPL,2019-10-24,597.7,chemical
M&M,2019-10-24,581.05,auto
HCLTECH,2019-10-24,559.52,it
NESTLEIND,2019-10-24,14666.0,food
WIPRO,2019-10-24,249.6,it
BAJAJ-AUTO,2019-10-24,3167.85,auto
BRITANNIA,2019-10-24,3283.8,food
JSWSTEEL,2019-10-24,222.85,iron_steel
GRASIM,2019-10-24,705.6,other
GAIL,2019-10-24,123.85,oil_refineries
HEROMOTOCO,2019-10-24,2696.0,auto
HINDALCO,2019-10-24,181.35,iron_steel
INFRATEL,2019-10-24,237.55,telecommunications
CIPLA,2019-10-24,446.85,pharmaceuticals
ADANIPORTS,2019-10-24,399.15,infra
